target_draw_date,model_name,model_version,actual,bonus,final_6_hits,top_6_hits,top_12_hits,top_18_hits,matched_final,brier_score,log_loss,mean_actual_rank
2021-09-08,long_frequency,v1.0.0,"[2, 7, 10, 16, 28, 36]",41,0,0,0,2,[],0.10790603720391297,0.3738082416242079,28.833333333333332
2021-09-08,recent_frequency,v1.0.0,"[2, 7, 10, 16, 28, 36]",41,1,1,1,3,[28],0.10683087713452728,0.3687487985434861,20.833333333333332
2021-09-08,ema_gap,v1.0.0,"[2, 7, 10, 16, 28, 36]",41,0,0,2,2,[],0.10930722971809441,0.3781547988512594,24.166666666666668
2021-09-08,logistic,v1.0.0,"[2, 7, 10, 16, 28, 36]",41,1,1,1,1,[2],0.1085022069980352,0.3766734101690515,30.333333333333332
2021-09-08,ensemble,v1.0.0,"[2, 7, 10, 16, 28, 36]",41,0,0,1,1,[],0.10798840793263491,0.37409901306082927,27.5
2021-09-11,random,v1.0.0,"[15, 18, 31, 33, 34, 41]",45,0,0,0,2,[],0.10745522698875466,0.37177617994345313,28.666666666666668
2021-09-11,long_frequency,v1.0.0,"[15, 18, 31, 33, 34, 41]",45,2,2,2,3,"[31, 34]",0.10701251435516164,0.3698049123792693,21.833333333333332
2021-09-11,recent_frequency,v1.0.0,"[15, 18, 31, 33, 34, 41]",45,1,1,3,3,[15],0.10709634652228238,0.3705410518807957,23.666666666666668
2021-09-11,ema_gap,v1.0.0,"[15, 18, 31, 33, 34, 41]",45,1,1,2,2,[15],0.10995759258702449,0.3888274811604049,29.166666666666668
2021-09-11,logistic,v1.0.0,"[15, 18, 31, 33, 34, 41]",45,0,0,2,3,[],0.10670078227883051,0.36763695386859935,17.833333333333332
2021-09-11,ensemble,v1.0.0,"[15, 18, 31, 33, 34, 41]",45,1,1,2,3,[15],0.1072994179380927,0.3711503189352728,24.5
2021-09-15,random,v1.0.0,"[7, 11, 14, 15, 27, 41]",49,0,0,2,4,[],0.10745522698875466,0.37177617994345336,19.166666666666668
2021-09-15,long_frequency,v1.0.0,"[7, 11, 14, 15, 27, 41]",49,0,0,1,3,[],0.10810613958452925,0.374863933416641,29.666666666666668
2021-09-15,recent_frequency,v1.0.0,"[7, 11, 14, 15, 27, 41]",49,1,1,1,2,[15],0.10734418325697627,0.37106865733592503,23.833333333333332
2021-09-15,ema_gap,v1.0.0,"[7, 11, 14, 15, 27, 41]",49,1,1,2,2,[15],0.10662042038332133,0.37362205831780937,27.333333333333332
2021-09-15,logistic,v1.0.0,"[7, 11, 14, 15, 27, 41]",49,0,0,1,2,[],0.10936235021961524,0.3814992819627103,29.0
2021-09-15,ensemble,v1.0.0,"[7, 11, 14, 15, 27, 41]",49,1,1,2,2,[15],0.10788630804453517,0.37410841192549277,25.666666666666668
2021-09-18,random,v1.0.0,"[9, 26, 29, 36, 40, 41]",27,0,0,1,1,[],0.10745522698875466,0.37177617994345313,30.166666666666668
2021-09-18,long_frequency,v1.0.0,"[9, 26, 29, 36, 40, 41]",27,1,1,1,3,[40],0.107173815578149,0.3704129842890964,20.333333333333332
2021-09-18,recent_frequency,v1.0.0,"[9, 26, 29, 36, 40, 41]",27,1,1,1,1,[26],0.10930777509371095,0.38036321025932485,32.166666666666664
2021-09-18,ema_gap,v1.0.0,"[9, 26, 29, 36, 40, 41]",27,0,0,0,1,[],0.11229375118010343,0.39093453995781235,30.333333333333332
2021-09-18,logistic,v1.0.0,"[9, 26, 29, 36, 40, 41]",27,1,1,2,2,[29],0.10765822285004074,0.3727356073064797,25.666666666666668
2021-09-18,ensemble,v1.0.0,"[9, 26, 29, 36, 40, 41]",27,0,0,0,1,[],0.10857123135937706,0.37664864208454774,29.833333333333332
2021-09-22,random,v1.0.0,"[5, 14, 19, 30, 38, 40]",27,1,1,1,2,[5],0.10745522698875466,0.37177617994345324,24.333333333333332
2021-09-22,long_frequency,v1.0.0,"[5, 14, 19, 30, 38, 40]",27,2,2,2,2,"[38, 40]",0.1076799762931662,0.3729170130454615,25.666666666666668
2021-09-22,recent_frequency,v1.0.0,"[5, 14, 19, 30, 38, 40]",27,0,0,1,2,[],0.10833553019575178,0.3758883738837309,26.5
2021-09-22,ema_gap,v1.0.0,"[5, 14, 19, 30, 38, 40]",27,0,0,2,3,[],0.10903357452397663,0.3760230915303078,22.5
2021-09-22,logistic,v1.0.0,"[5, 14, 19, 30, 38, 40]",27,1,1,1,3,[40],0.10686696846022513,0.3688500647660874,19.0
2021-09-22,ensemble,v1.0.0,"[5, 14, 19, 30, 38, 40]",27,0,0,1,2,[],0.10743656529828122,0.3714962960019029,22.5
2021-09-25,random,v1.0.0,"[3, 8, 10, 35, 46, 48]",17,1,1,3,3,[3],0.10745522698875465,0.37177617994345336,25.0
2021-09-25,long_frequency,v1.0.0,"[3, 8, 10, 35, 46, 48]",17,0,0,1,1,[],0.10755015723062639,0.37214925205891725,25.166666666666668
2021-09-25,recent_frequency,v1.0.0,"[3, 8, 10, 35, 46, 48]",17,0,0,0,1,[],0.10930630570595586,0.37997057568575104,31.166666666666668
2021-09-25,ema_gap,v1.0.0,"[3, 8, 10, 35, 46, 48]",17,0,0,0,1,[],0.11238759821324075,0.3916558662635678,31.5
2021-09-25,logistic,v1.0.0,"[3, 8, 10, 35, 46, 48]",17,0,0,0,1,[],0.10973085835556697,0.38224286063050694,33.0
2021-09-25,ensemble,v1.0.0,"[3, 8, 10, 35, 46, 48]",17,0,0,0,1,[],0.10966390174784368,0.38178041647352245,33.333333333333336
2021-09-29,random,v1.0.0,"[3, 5, 38, 39, 41, 48]",28,2,2,2,2,"[3, 5]",0.10745522698875466,0.3717761799434531,29.0
2021-09-29,long_frequency,v1.0.0,"[3, 5, 38, 39, 41, 48]",28,1,1,1,3,[38],0.10748886600177006,0.37188778430150765,24.0
2021-09-29,recent_frequency,v1.0.0,"[3, 5, 38, 39, 41, 48]",28,1,1,1,1,[38],0.10759348937942524,0.37215461706620084,25.666666666666668
2021-09-29,ema_gap,v1.0.0,"[3, 5, 38, 39, 41, 48]",28,1,1,1,2,[38],0.10751574525951083,0.3690431130516044,21.166666666666668
2021-09-29,logistic,v1.0.0,"[3, 5, 38, 39, 41, 48]",28,0,0,0,0,[],0.11074260393934098,0.38753672376800435,34.666666666666664
2021-09-29,ensemble,v1.0.0,"[3, 5, 38, 39, 41, 48]",28,0,0,1,1,[],0.1086664508431564,0.37726176836987524,31.833333333333332
2021-10-02,random,v1.0.0,"[8, 17, 18, 19, 48, 49]",26,0,0,1,3,[],0.10745522698875466,0.37177617994345336,26.5
2021-10-02,long_frequency,v1.0.0,"[8, 17, 18, 19, 48, 49]",26,0,0,0,1,[],0.10793586807569935,0.37394672624445746,30.0
2021-10-02,recent_frequency,v1.0.0,"[8, 17, 18, 19, 48, 49]",26,0,0,1,2,[],0.1080862240733028,0.37444690567040734,26.333333333333332
2021-10-02,ema_gap,v1.0.0,"[8, 17, 18, 19, 48, 49]",26,1,1,2,3,[19],0.10765546939785765,0.3723878181754673,21.5
2021-10-02,logistic,v1.0.0,"[8, 17, 18, 19, 48, 49]",26,1,1,4,4,[48],0.10566062688642694,0.36361337602446536,15.166666666666666
2021-10-02,ensemble,v1.0.0,"[8, 17, 18, 19, 48, 49]",26,2,2,4,4,"[19, 48]",0.10664202899251851,0.3682574082551137,20.0
2021-10-06,random,v1.0.0,"[7, 18, 19, 38, 42, 46]",31,0,0,1,2,[],0.10745522698875466,0.37177617994345324,28.333333333333332
2021-10-06,long_frequency,v1.0.0,"[7, 18, 19, 38, 42, 46]",31,1,1,2,3,[38],0.10720994697772475,0.37061444557139683,21.333333333333332
2021-10-06,recent_frequency,v1.0.0,"[7, 18, 19, 38, 42, 46]",31,2,2,3,5,"[18, 38]",0.10393471386922115,0.355353341998886,12.166666666666666
2021-10-06,ema_gap,v1.0.0,"[7, 18, 19, 38, 42, 46]",31,2,2,4,6,"[19, 38]",0.09865659993619418,0.3324301614262022,8.5
2021-10-06,logistic,v1.0.0,"[7, 18, 19, 38, 42, 46]",31,1,1,2,2,[19],0.10781448326691749,0.3733954057104228,26.833333333333332
2021-10-06,ensemble,v1.0.0,"[7, 18, 19, 38, 42, 46]",31,3,3,3,4,"[18, 19, 38]",0.10486593881969598,0.3599956458829477,10.5
2021-10-09,random,v1.0.0,"[1, 11, 19, 27, 28, 38]",8,1,1,2,2,[1],0.10745522698875466,0.37177617994345324,20.666666666666668
2021-10-09,long_frequency,v1.0.0,"[1, 11, 19, 27, 28, 38]",8,1,1,2,2,[38],0.10780340875791995,0.3734317180875685,29.666666666666668
2021-10-09,recent_frequency,v1.0.0,"[1, 11, 19, 27, 28, 38]",8,2,2,2,3,"[28, 38]",0.10689406080799668,0.36984123560270094,22.0
2021-10-09,ema_gap,v1.0.0,"[1, 11, 19, 27, 28, 38]",8,2,2,3,3,"[19, 38]",0.10461537206010516,0.3628182795969379,21.5
2021-10-09,logistic,v1.0.0,"[1, 11, 19, 27, 28, 38]",8,0,0,1,1,[],0.10911895035077186,0.3794497047337446,31.666666666666668
2021-10-09,ensemble,v1.0.0,"[1, 11, 19, 27, 28, 38]",8,1,1,2,3,[38],0.10736877650450286,0.37203055539831575,25.166666666666668
2021-10-13,random,v1.0.0,"[2, 7, 8, 11, 19, 27]",24,1,1,4,4,[2],0.10745522698875465,0.3717761799434534,12.333333333333334
2021-10-13,long_frequency,v1.0.0,"[2, 7, 8, 11, 19, 27]",24,0,0,1,2,[],0.1076248509053348,0.37251209208549574,25.666666666666668
2021-10-13,recent_frequency,v1.0.0,"[2, 7, 8, 11, 19, 27]",24,0,0,2,2,[],0.1078912852977926,0.37327160817387645,23.666666666666668
2021-10-13,ema_gap,v1.0.0,"[2, 7, 8, 11, 19, 27]",24,2,2,2,2,"[7, 19]",0.10383957641044977,0.3562541771055085,18.5
2021-10-13,logistic,v1.0.0,"[2, 7, 8, 11, 19, 27]",24,1,1,1,1,[8],0.10966818154020082,0.38375784557438386,31.166666666666668
2021-10-13,ensemble,v1.0.0,"[2, 7, 8, 11, 19, 27]",24,1,1,3,3,[19],0.1074758248192907,0.3723241222162315,25.666666666666668
2021-10-16,random,v1.0.0,"[5, 10, 11, 33, 44, 47]",20,1,1,3,3,[5],0.10745522698875465,0.37177617994345336,25.0
2021-10-16,long_frequency,v1.0.0,"[5, 10, 11, 33, 44, 47]",20,0,0,1,1,[],0.10775889067802452,0.3731571711075894,27.333333333333332
2021-10-16,recent_frequency,v1.0.0,"[5, 10, 11, 33, 44, 47]",20,0,0,0,0,[],0.11107348937942524,0.3895849665278462,35.333333333333336
2021-10-16,ema_gap,v1.0.0,"[5, 10, 11, 33, 44, 47]",20,0,0,1,2,[],0.11331421078790904,0.39933637453760007,31.333333333333332
2021-10-16,logistic,v1.0.0,"[5, 10, 11, 33, 44, 47]",20,3,3,3,4,"[5, 44, 47]",0.10611526143243721,0.3655079488323767,17.166666666666668
2021-10-16,ensemble,v1.0.0,"[5, 10, 11, 33, 44, 47]",20,0,0,0,0,[],0.10850334902431165,0.3762742616936923,29.0
2021-10-20,random,v1.0.0,"[6, 9, 34, 35, 48, 49]",41,1,1,2,2,[6],0.10745522698875466,0.3717761799434531,30.166666666666668
2021-10-20,long_frequency,v1.0.0,"[6, 9, 34, 35, 48, 49]",41,1,1,1,2,[34],0.10732661879508335,0.37117852092479847,23.333333333333332
2021-10-20,recent_frequency,v1.0.0,"[6, 9, 34, 35, 48, 49]",41,0,0,2,2,[],0.10788246897126198,0.3738550055326281,25.0
2021-10-20,ema_gap,v1.0.0,"[6, 9, 34, 35, 48, 49]",41,0,0,2,2,[],0.10938404918710015,0.3775703628441535,24.333333333333332
2021-10-20,logistic,v1.0.0,"[6, 9, 34, 35, 48, 49]",41,1,1,2,3,[48],0.10736080049849465,0.3714223796438262,23.333333333333332
2021-10-20,ensemble,v1.0.0,"[6, 9, 34, 35, 48, 49]",41,1,1,2,2,[48],0.10757887677323973,0.372394345125612,25.333333333333332
2021-10-23,random,v1.0.0,"[1, 3, 9, 40, 42, 44]",46,2,2,3,3,"[1, 3]",0.10745522698875466,0.37177617994345336,23.166666666666668
2021-10-23,long_frequency,v1.0.0,"[1, 3, 9, 40, 42, 44]",46,1,1,1,2,[40],0.1074412170680091,0.3716892871300736,23.166666666666668
2021-10-23,recent_frequency,v1.0.0,"[1, 3, 9, 40, 42, 44]",46,0,0,1,1,[],0.11082418325697627,0.38837915123726574,33.333333333333336
2021-10-23,ema_gap,v1.0.0,"[1, 3, 9, 40, 42, 44]",46,0,0,1,2,[],0.11074930526777665,0.3846823543015845,26.833333333333332
2021-10-23,logistic,v1.0.0,"[1, 3, 9, 40, 42, 44]",46,0,0,1,1,[],0.1086884261895974,0.3775475725012185,29.5
2021-10-23,ensemble,v1.0.0,"[1, 3, 9, 40, 42, 44]",46,0,0,1,1,[],0.10916033966839837,0.37954027525194417,31.166666666666668
2021-10-27,random,v1.0.0,"[3, 9, 14, 36, 40, 46]",41,1,1,2,3,[3],0.10745522698875465,0.37177617994345336,24.666666666666668
2021-10-27,long_frequency,v1.0.0,"[3, 9, 14, 36, 40, 46]",41,1,1,2,4,[40],0.10722397243498251,0.3707695853506224,19.0
2021-10-27,recent_frequency,v1.0.0,"[3, 9, 14, 36, 40, 46]",41,0,0,0,2,[],0.10738532611411912,0.3705172480446433,24.0
2021-10-27,ema_gap,v1.0.0,"[3, 9, 14, 36, 40, 46]",41,0,0,1,3,[],0.10692317934035303,0.3654951986790856,19.5
2021-10-27,logistic,v1.0.0,"[3, 9, 14, 36, 40, 46]",41,0,0,1,1,[],0.11018000249963471,0.3848746733909962,35.833333333333336
2021-10-27,ensemble,v1.0.0,"[3, 9, 14, 36, 40, 46]",41,0,0,0,1,[],0.10821616581704081,0.37506510436359647,30.0
2021-10-30,random,v1.0.0,"[3, 5, 7, 23, 42, 46]",15,2,2,3,3,"[3, 5]",0.10745522698875466,0.37177617994345336,21.0
2021-10-30,long_frequency,v1.0.0,"[3, 5, 7, 23, 42, 46]",15,0,0,2,4,[],0.107270277632779,0.3708710980097048,20.0
2021-10-30,recent_frequency,v1.0.0,"[3, 5, 7, 23, 42, 46]",15,2,2,3,4,"[7, 42]",0.10592034652228238,0.3644238784183284,18.166666666666668
2021-10-30,ema_gap,v1.0.0,"[3, 5, 7, 23, 42, 46]",15,2,2,4,4,"[7, 42]",0.10277539647993615,0.35092797895494937,15.166666666666666
2021-10-30,logistic,v1.0.0,"[3, 5, 7, 23, 42, 46]",15,0,0,2,2,[],0.10805340830331549,0.37446477582958626,25.5
2021-10-30,ensemble,v1.0.0,"[3, 5, 7, 23, 42, 46]",15,2,2,4,4,"[3, 46]",0.10618565375007503,0.3657779855955671,14.833333333333334
2021-11-03,random,v1.0.0,"[9, 20, 27, 35, 37, 43]",3,0,0,1,1,[],0.10745522698875466,0.37177617994345313,28.5
2021-11-03,long_frequency,v1.0.0,"[9, 20, 27, 35, 37, 43]",3,1,1,3,3,[43],0.10689717041684345,0.36916035821062826,18.333333333333332
2021-11-03,recent_frequency,v1.0.0,"[9, 20, 27, 35, 37, 43]",3,0,0,0,0,[],0.1088826322365681,0.3774143547899016,29.333333333333332
2021-11-03,ema_gap,v1.0.0,"[9, 20, 27, 35, 37, 43]",3,0,0,1,1,[],0.11191964746185021,0.39221602368175473,30.166666666666668
2021-11-03,logistic,v1.0.0,"[9, 20, 27, 35, 37, 43]",3,0,0,0,2,[],0.10936659386446157,0.3808413226147501,33.333333333333336
2021-11-03,ensemble,v1.0.0,"[9, 20, 27, 35, 37, 43]",3,0,0,0,0,[],0.10916661328468635,0.37970274967896034,32.833333333333336
2021-11-06,random,v1.0.0,"[14, 16, 28, 39, 41, 47]",37,0,0,0,2,[],0.10745522698875465,0.37177617994345313,30.833333333333332
2021-11-06,long_frequency,v1.0.0,"[14, 16, 28, 39, 41, 47]",37,0,0,1,2,[],0.10817219468921795,0.3751718501585593,32.833333333333336
2021-11-06,recent_frequency,v1.0.0,"[14, 16, 28, 39, 41, 47]",37,1,1,1,2,[28],0.1071756934610579,0.36999048182972455,24.166666666666668
2021-11-06,ema_gap,v1.0.0,"[14, 16, 28, 39, 41, 47]",37,0,0,1,1,[],0.11143896014572265,0.3879857497062713,29.0
2021-11-06,logistic,v1.0.0,"[14, 16, 28, 39, 41, 47]",37,0,0,0,1,[],0.10890418009389313,0.3779982426805494,29.666666666666668
2021-11-06,ensemble,v1.0.0,"[14, 16, 28, 39, 41, 47]",37,0,0,0,2,[],0.1087783107192686,0.37737550977065665,28.0
2021-11-10,random,v1.0.0,"[2, 7, 18, 19, 23, 25]",43,1,1,2,3,[2],0.10745522698875466,0.37177617994345324,15.666666666666666
2021-11-10,long_frequency,v1.0.0,"[2, 7, 18, 19, 23, 25]",43,0,0,1,2,[],0.10784757665793422,0.37356130646421026,28.0
2021-11-10,recent_frequency,v1.0.0,"[2, 7, 18, 19, 23, 25]",43,1,1,2,2,[7],0.1081641016243232,0.3756388527684135,25.333333333333332
2021-11-10,ema_gap,v1.0.0,"[2, 7, 18, 19, 23, 25]",43,2,2,2,3,"[7, 19]",0.10570866329113504,0.3673875751824129,21.5
2021-11-10,logistic,v1.0.0,"[2, 7, 18, 19, 23, 25]",43,1,1,3,4,[25],0.10479585514168056,0.3590227560131779,12.833333333333334
2021-11-10,ensemble,v1.0.0,"[2, 7, 18, 19, 23, 25]",43,2,2,3,4,"[7, 19]",0.10581720882889752,0.3645370891083168,18.333333333333332
2021-11-13,random,v1.0.0,"[5, 6, 7, 18, 25, 37]",24,2,2,3,4,"[5, 6]",0.10745522698875465,0.37177617994345336,16.333333333333332
2021-11-13,long_frequency,v1.0.0,"[5, 6, 7, 18, 25, 37]",24,0,0,0,1,[],0.10841007884744787,0.3762117538189238,36.166666666666664
2021-11-13,recent_frequency,v1.0.0,"[5, 6, 7, 18, 25, 37]",24,1,1,1,2,[7],0.10912753019575176,0.38020698931600433,28.333333333333332
2021-11-13,ema_gap,v1.0.0,"[5, 6, 7, 18, 25, 37]",24,1,1,2,2,[7],0.10556785024009856,0.3643108788601687,22.166666666666668
2021-11-13,logistic,v1.0.0,"[5, 6, 7, 18, 25, 37]",24,0,0,1,2,[],0.10894009524560505,0.37868034353207936,30.5
2021-11-13,ensemble,v1.0.0,"[5, 6, 7, 18, 25, 37]",24,1,1,1,1,[7],0.10791430786565785,0.3739888965318025,28.166666666666668
2021-11-17,random,v1.0.0,"[3, 4, 18, 23, 27, 28]",38,2,2,2,3,"[3, 4]",0.10745522698875466,0.37177617994345324,17.166666666666668
2021-11-17,long_frequency,v1.0.0,"[3, 4, 18, 23, 27, 28]",38,0,0,2,4,[],0.10746190593773015,0.37178078816844884,23.833333333333332
2021-11-17,recent_frequency,v1.0.0,"[3, 4, 18, 23, 27, 28]",38,1,1,3,4,[28],0.10495544856309869,0.3597730312886727,14.5
2021-11-17,ema_gap,v1.0.0,"[3, 4, 18, 23, 27, 28]",38,1,1,3,4,[18],0.10427357506951361,0.3564270057940602,16.5
2021-11-17,logistic,v1.0.0,"[3, 4, 18, 23, 27, 28]",38,1,1,1,2,[18],0.10760936509699849,0.37257508816331825,26.0
2021-11-17,ensemble,v1.0.0,"[3, 4, 18, 23, 27, 28]",38,1,1,4,5,[18],0.10613200506094245,0.3657788431465832,16.333333333333332
2021-11-20,random,v1.0.0,"[15, 25, 26, 29, 42, 43]",22,0,0,0,1,[],0.10745522698875466,0.3717761799434532,30.0
2021-11-20,long_frequency,v1.0.0,"[15, 25, 26, 29, 42, 43]",22,1,1,1,1,[43],0.10788794456192048,0.373771241049117,30.666666666666668
2021-11-20,recent_frequency,v1.0.0,"[15, 25, 26, 29, 42, 43]",22,2,2,2,3,"[15, 42]",0.10694108121615993,0.37001803137108175,23.666666666666668
2021-11-20,ema_gap,v1.0.0,"[15, 25, 26, 29, 42, 43]",22,0,0,2,2,[],0.11036355001474611,0.38367009152519005,27.333333333333332
2021-11-20,logistic,v1.0.0,"[15, 25, 26, 29, 42, 43]",22,1,1,2,3,[42],0.10689282775006219,0.3688890181484892,20.0
2021-11-20,ensemble,v1.0.0,"[15, 25, 26, 29, 42, 43]",22,1,1,2,2,[42],0.10754470738747038,0.3720186790456871,23.166666666666668
2021-11-24,random,v1.0.0,"[10, 11, 18, 20, 35, 48]",39,0,0,2,3,[],0.10745522698875466,0.37177617994345336,23.666666666666668
2021-11-24,long_frequency,v1.0.0,"[10, 11, 18, 20, 35, 48]",39,0,0,1,1,[],0.10790463846298451,0.3738417503327982,31.0
2021-11-24,recent_frequency,v1.0.0,"[10, 11, 18, 20, 35, 48]",39,1,1,2,4,[18],0.10572687713452728,0.36285342328737946,17.166666666666668
2021-11-24,ema_gap,v1.0.0,"[10, 11, 18, 20, 35, 48]",39,1,1,1,2,[18],0.1064797666289388,0.36558385184569847,20.0
2021-11-24,logistic,v1.0.0,"[10, 11, 18, 20, 35, 48]",39,0,0,1,2,[],0.10831608756527378,0.37501576442128837,27.666666666666668
2021-11-24,ensemble,v1.0.0,"[10, 11, 18, 20, 35, 48]",39,1,1,2,3,[18],0.10705169257519837,0.3698492026212637,21.833333333333332
2021-11-27,random,v1.0.0,"[6, 7, 14, 23, 35, 41]",11,1,1,2,3,[6],0.10745522698875466,0.37177617994345336,21.0
2021-11-27,long_frequency,v1.0.0,"[6, 7, 14, 23, 35, 41]",11,0,0,1,3,[],0.1079894774503683,0.37429506336964496,27.5
2021-11-27,recent_frequency,v1.0.0,"[6, 7, 14, 23, 35, 41]",11,1,1,1,2,[7],0.1069763465222824,0.36931381809996416,23.166666666666668
2021-11-27,ema_gap,v1.0.0,"[6, 7, 14, 23, 35, 41]",11,1,1,1,4,[7],0.10469921988475961,0.3581476547873763,18.333333333333332
2021-11-27,logistic,v1.0.0,"[6, 7, 14, 23, 35, 41]",11,0,0,1,2,[],0.10721408077813539,0.3702015288821354,24.0
2021-11-27,ensemble,v1.0.0,"[6, 7, 14, 23, 35, 41]",11,1,1,3,4,[7],0.1064532559074152,0.367161470323659,16.833333333333332
2021-12-01,random,v1.0.0,"[14, 17, 27, 34, 36, 42]",8,0,0,0,2,[],0.10745522698875465,0.3717761799434532,28.333333333333332
2021-12-01,long_frequency,v1.0.0,"[14, 17, 27, 34, 36, 42]",8,1,1,2,3,[34],0.10742205114311376,0.37171370537567466,23.666666666666668
2021-12-01,recent_frequency,v1.0.0,"[14, 17, 27, 34, 36, 42]",8,1,1,1,3,[42],0.10575038733860892,0.3634814149792173,20.0
2021-12-01,ema_gap,v1.0.0,"[14, 17, 27, 34, 36, 42]",8,1,1,2,3,[42],0.10786931024593514,0.37247863486782057,22.5
2021-12-01,logistic,v1.0.0,"[14, 17, 27, 34, 36, 42]",8,1,1,3,3,[14],0.10717853666821729,0.37068355097772976,19.833333333333332
2021-12-01,ensemble,v1.0.0,"[14, 17, 27, 34, 36, 42]",8,0,0,2,3,[],0.1068065614887555,0.3684772679952224,20.0
2021-12-04,random,v1.0.0,"[5, 11, 15, 28, 31, 47]",19,1,1,2,3,[5],0.10745522698875465,0.37177617994345336,22.833333333333332
2021-12-04,long_frequency,v1.0.0,"[5, 11, 15, 28, 31, 47]",19,1,1,2,2,[31],0.10773091752189669,0.37313385030445473,31.333333333333332
2021-12-04,recent_frequency,v1.0.0,"[5, 11, 15, 28, 31, 47]",19,2,2,2,3,"[15, 28]",0.10697487713452727,0.37049021369850366,23.333333333333332
2021-12-04,ema_gap,v1.0.0,"[5, 11, 15, 28, 31, 47]",19,0,0,2,3,[],0.10819925046925226,0.3750183214261699,23.0
2021-12-04,logistic,v1.0.0,"[5, 11, 15, 28, 31, 47]",19,0,0,1,3,[],0.10783521016382279,0.37346226553990103,25.0
2021-12-04,ensemble,v1.0.0,"[5, 11, 15, 28, 31, 47]",19,1,1,2,3,[15],0.10753583123364532,0.372011493007836,23.5
2021-12-08,random,v1.0.0,"[23, 25, 26, 36, 40, 49]",42,0,0,0,0,[],0.10745522698875466,0.3717761799434532,33.166666666666664
2021-12-08,long_frequency,v1.0.0,"[23, 25, 26, 36, 40, 49]",42,1,1,2,4,[40],0.10716388499260578,0.3704014481474087,20.5
2021-12-08,recent_frequency,v1.0.0,"[23, 25, 26, 36, 40, 49]",42,0,0,1,3,[],0.10721830570595585,0.36972430815850804,23.0
2021-12-08,ema_gap,v1.0.0,"[23, 25, 26, 36, 40, 49]",42,0,0,0,1,[],0.10928780561561978,0.37601882816539595,22.666666666666668
2021-12-08,logistic,v1.0.0,"[23, 25, 26, 36, 40, 49]",42,1,1,2,2,[40],0.10800276348739465,0.37421527615511496,26.0
2021-12-08,ensemble,v1.0.0,"[23, 25, 26, 36, 40, 49]",42,0,0,1,3,[],0.10766534433536748,0.372502776305498,24.0
2021-12-11,random,v1.0.0,"[1, 6, 26, 27, 43, 46]",12,2,2,2,2,"[1, 6]",0.10745522698875465,0.37177617994345313,24.833333333333332
2021-12-11,long_frequency,v1.0.0,"[1, 6, 26, 27, 43, 46]",12,1,1,3,3,[43],0.10727817844364705,0.3709915712580032,23.5
2021-12-11,recent_frequency,v1.0.0,"[1, 6, 26, 27, 43, 46]",12,0,0,1,1,[],0.10895022407330279,0.3784143582673767,27.666666666666668
2021-12-11,ema_gap,v1.0.0,"[1, 6, 26, 27, 43, 46]",12,0,0,1,1,[],0.10926220664156555,0.3773278372481614,24.666666666666668
2021-12-11,logistic,v1.0.0,"[1, 6, 26, 27, 43, 46]",12,0,0,2,2,[],0.10780395034219634,0.3729974854179566,25.833333333333332
2021-12-11,ensemble,v1.0.0,"[1, 6, 26, 27, 43, 46]",12,0,0,0,2,[],0.10793663199431139,0.37381581448086815,24.333333333333332
2021-12-15,random,v1.0.0,"[1, 9, 12, 18, 35, 48]",19,1,1,3,4,[1],0.10745522698875466,0.37177617994345336,20.5
2021-12-15,long_frequency,v1.0.0,"[1, 9, 12, 18, 35, 48]",19,0,0,0,0,[],0.10820930024097508,0.37524954201016214,33.666666666666664
2021-12-15,recent_frequency,v1.0.0,"[1, 9, 12, 18, 35, 48]",19,1,1,1,2,[18],0.10773455060391503,0.37314985767643855,24.833333333333332
2021-12-15,ema_gap,v1.0.0,"[1, 9, 12, 18, 35, 48]",19,1,1,1,3,[18],0.10677277288928022,0.3689482777845464,21.666666666666668
2021-12-15,logistic,v1.0.0,"[1, 9, 12, 18, 35, 48]",19,2,2,3,3,"[1, 48]",0.10669943681357516,0.3688152956991002,22.833333333333332
2021-12-15,ensemble,v1.0.0,"[1, 9, 12, 18, 35, 48]",19,2,2,3,3,"[18, 48]",0.10688578972153306,0.3694283449414639,20.5
2021-12-22,random,v1.0.0,"[1, 2, 3, 11, 15, 43]",46,3,3,4,5,"[1, 2, 3]",0.10745522698875465,0.3717761799434534,12.5
2021-12-22,long_frequency,v1.0.0,"[1, 2, 3, 11, 15, 43]",46,1,1,1,2,[43],0.10793412912751806,0.3740165444635472,31.166666666666668
2021-12-22,recent_frequency,v1.0.0,"[1, 2, 3, 11, 15, 43]",46,1,1,1,3,[15],0.10700573427738441,0.3698630750090548,22.5
2021-12-22,ema_gap,v1.0.0,"[1, 2, 3, 11, 15, 43]",46,1,1,1,3,[15],0.10624001682543578,0.3637927657263849,20.5
2021-12-22,logistic,v1.0.0,"[1, 2, 3, 11, 15, 43]",46,0,0,2,2,[],0.10931666360352636,0.3811042610366104,30.5
2021-12-22,ensemble,v1.0.0,"[1, 2, 3, 11, 15, 43]",46,1,1,1,2,[15],0.10782948706950363,0.37363376132229725,25.833333333333332
2021-12-29,random,v1.0.0,"[18, 32, 42, 44, 45, 48]",38,0,0,0,1,[],0.10745522698875466,0.37177617994345313,38.166666666666664
2021-12-29,long_frequency,v1.0.0,"[18, 32, 42, 44, 45, 48]",38,1,1,1,1,[45],0.10728005558657246,0.3709762978215307,22.833333333333332
